微博ID,用户id,用户昵称,微博链接,是否为原创微博,内容,转发理由,原始用户,发布位置,发布时间,信息采集时间,关键词,发布工具,转发数,评论数,点赞数
IzWjGb7Gw,6054450374,触电新闻,weibo.cn/6054450374/IzWjGb7Gw,True,【#广州地铁站实施客流管控# 记者体验早高峰】春节期间，地铁上随便坐！复工之后，网传“死亡三号线”再现？触电新闻记者兵分两路实地体验早高峰地铁限流。#广州身边事#  触电新闻的微博视频  ,/,/,无,2020-03-23 15:08,2020/03/23 15:09:04,地铁,微博视频,0,0,0
IzWk2jKxe,5471027424,淮南成橘,weibo.cn/5471027424/IzWk2jKxe,True,#武汉地铁已做好恢复运营准备# 正是江南好风景 落花时节又逢君  ,/,/,无,2020-03-23 15:08,2020/03/23 15:09:34,地铁,Samsung Galaxy S8+,0,0,0
IzWk0i8IL,1820711820,Luyundi荻妹,weibo.cn/1820711820/IzWk0i8IL,False,【#武汉地铁已做好恢复运营准备#】23日上午，汉口火车站等地铁站内，保洁人员用喷雾器对车站站厅、站台等处进行无死角地消杀。针对乘客接触频次高的售票机、闸机、扶手、座椅、车门等处进行全面消杀。对于市民最关心的地铁何时恢复运营，武汉地铁运营公司相关负责人表示，网传信息均非官方发布，具体运营恢复时间目前仍未最终确定。http://t.cn/A6ze0u3D ,转发微博  ,人民日报,无,2020-03-23 15:08,2020/03/23 15:09:34,地铁,iPhone客户端,0,0,0
IzWjYvmY1,1156230972,甜甜的恋爱今天轮到我了吗,weibo.cn/1156230972/IzWjYvmY1,True,#武汉地铁已做好恢复运营准备#  原图 ,/,/,无,2020-03-23 15:08,2020/03/23 15:09:34,地铁,iPhone客户端,0,0,0
IzWjX2Fjh,6372932776,不喜欢吃芒果了,weibo.cn/6372932776/IzWjX2Fjh,True,#广州每天新增入境隔离上千人#实不相瞒，我妈都建议我辞职回家蹲着来，她说现在太危险了，坐地铁不安全但是我舍弃不了我的工作  ,/,/,无,2020-03-23 15:08,2020/03/23 15:09:34,地铁,无,0,0,0
IzWjUkBgX,5538076115,龙龙的东海龙宫,weibo.cn/5538076115/IzWjUkBgX,False,有人给塞尔维亚总统武契奇开通了超话，还给总统发私信，这合适吗  [组图共6张] 原图 ,地铁老人脸.jpg//@快递员吴彦祖:不合适，不要这样。//@单单单严瑾叫做VIP:……………//@太皇太后您有喜啦:这又开始了？？？？//@刺客棉条: 这都啥跟啥啊我的天呐//@老八厂长:我吐了？？你们疯了吗？？？//@MianchaEsther:💊//@留迁:这帮人都什么臭毛病…  ,八组兔区爆料,无,2020-03-23 15:08,2020/03/23 15:09:34,地铁,烂iPhone客户端,0,0,0
IzWkhrEMg,3512497630,锦江东湖,weibo.cn/3512497630/IzWkhrEMg,False,【#武汉地铁已做好恢复运营准备#】23日上午，汉口火车站等地铁站内，保洁人员用喷雾器对车站站厅、站台等处进行无死角地消杀。针对乘客接触频次高的售票机、闸机、扶手、座椅、车门等处进行全面消杀。对于市民最关心的地铁何时恢复运营，武汉地铁运营公司相关负责人表示，网传信息均非官方发布，具体运营恢复时间目前仍未最终确定。http://t.cn/A6ze0u3D ,转发微博  ,人民日报,无,2020-03-23 15:09,2020/03/23 15:10:08,地铁,360安全浏览器,0,0,0
IzWkn4xRt,2831886144,曲筱绡看不惯樊胜美,weibo.cn/2831886144/IzWkn4xRt,True,#武汉地铁已做好恢复运营准备#安全第一☝️！  ,/,/,无,2020-03-23 15:09,2020/03/23 15:10:45,地铁,iPhone客户端,0,0,0
IzWkn4x0t,5674031283,小可就是憨八龟_skkkky,weibo.cn/5674031283/IzWkn4x0t,False,#荷兰销毁百万束鲜花#挺可惜的，但是疫情期间，也没办法#武汉地铁已做好恢复运营准备#春天来了，樱花开了，武汉的热闹回来了  ,#荷兰销毁百万束鲜花# 挺可惜的，但是疫情期间，也没办法 #武汉地铁已做好恢复运营准备# 春天来了，樱花开了，武汉的热闹回来了    ,兔兔吃掉蛋饼啦,无,2020-03-23 15:09,2020/03/23 15:10:45,地铁,微博 weibo.com,0,0,0
IzWkjv0jh,2485403744,韩荣往,weibo.cn/2485403744/IzWkjv0jh,True,再听到这首歌就想起去年四月跟老邰还有伟砸坐地铁被强行安利塞的耳机里的歌曲名副其实的丧偶之夜快要一年了这首歌的基调真的是太悲伤了#告白之夜-Ayasa绚沙[音乐]#  ,/,/,无,2020-03-23 15:09,2020/03/23 15:10:45,地铁,华为手机 畅享玩不停,0,0,0
IzWkBbNSt,5849219414,我就是最最亲爱的西瓜小姐呀,weibo.cn/5849219414/IzWkBbNSt,True,四个地铁口，我走了五个才找到公交站我这路痴的程度也是够了  ,/,/,无,2020-03-23 15:10,2020/03/23 15:11:15,地铁,小米9 SE,0,0,0
IzWkAD0xp,5096354440,小赞的惠子yyyyyy,weibo.cn/5096354440/IzWkAD0xp,True,#武汉地铁已做好恢复运营准备#武汉加油💪一切都已经开始回归正轨了[加油]  ,/,/,无,2020-03-23 15:10,2020/03/23 15:11:15,地铁,无,0,0,0
IzWkAl2sp,6579250539,嫂子精选作品,weibo.cn/6579250539/IzWkAl2sp,True,我坐这么些年地铁，怎么没遇到这种情况？      #精选片段##拯救不开心##电影#  @客官等你进 嫂子精选作品的微博视频  ,/,/,无,2020-03-23 15:10,2020/03/23 15:11:15,地铁,搞笑超话,0,4,0
IzWkxDkeQ,6805391083,猪猪不吃青菜啦,weibo.cn/6805391083/IzWkxDkeQ,True,我的KiKi大宝贝带我☁打卡宣武门地铁应援啦呜呜呜我真的很开心你激动可以！不要哭！爱你爱你爱你爱你爱你爱你  [组图共9张] 原图 ,/,/,无,2020-03-23 15:10,2020/03/23 15:11:15,地铁,无,0,0,1
IzWkX4Cvi,1650414555,西部网,weibo.cn/1650414555/IzWkX4Cvi,True,【#武汉地铁已做好恢复运营准备#】23日上午，汉口火车站等地铁站内，保洁人员用喷雾器对车站站厅、站台等处进行无死角地消杀。针对乘客接触频次高的售票机、闸机、扶手、座椅、车门等处进行全面消杀。对于市民最关心的地铁何时恢复运营，武汉地铁运营公司相关负责人表示，网传信息均非官方发布，具体运营恢复时间目前仍未最终确定。http://t.cn/A6ze0u3D ,/,/,无,2020-03-23 15:10,2020/03/23 15:11:49,地铁,微博 weibo.com,0,0,0
IzWkViWSF,5943819073,今天丁程鑫和我恋爱了吗,weibo.cn/5943819073/IzWkViWSF,True,#武汉地铁已做好恢复运营准备#  我想出门！！！！  ,/,/,无,2020-03-23 15:10,2020/03/23 15:11:49,地铁,微博国际版,0,0,0
IzWkQjCr8,5581708739,愚公斧曹贻江二十公司经理,weibo.cn/5581708739/IzWkQjCr8,True,安全开采方解石设备替代爆破施工设备 地铁掘进免爆破施工开石头_采石场吧_百度贴吧#上贴吧，找组织~# http://t.cn/A6zDJ4LH  ,/,/,无,2020-03-23 15:10,2020/03/23 15:11:49,地铁,分享按钮,0,0,0
IzWkOf6tv,5454317599,安宁消防119,weibo.cn/5454317599/IzWkOf6tv,False,#武汉地铁已做好恢复运营准备# 【安全乘坐地铁必知】在地铁安全中，消防安全是重中之重！出行必备，防患未然，万万不可忽视哦#消防知识# 秒拍视频  ,【安全乘坐地铁必知】  ,云南消防,无,2020-03-23 15:10,2020/03/23 15:11:49,地铁,微博 weibo.com,0,0,0
IzWkLgWcS,5659559875,龙仔的飞行日记,weibo.cn/5659559875/IzWkLgWcS,True,好久不用现金 找自己的书店的卡的时候翻到了这个[悲傷]（我怎么还把地铁卡带回来了[吃驚][吃驚]  原图 ,/,/,无,2020-03-23 15:10,2020/03/23 15:11:49,地铁,飞行中的iPhone 11,0,0,1
IzWkJsJ8j,5625293599,星星艾呀,weibo.cn/5625293599/IzWkJsJ8j,True,#成都租房[超话]#成都万年场 华润二十四成 地铁口合租 家电家具齐全 拎包就可以入住入住交通便利 ，不是中介需要租房的朋友联系我！ 成都·万年场  显示地图 [组图共4张] 原图 ,/,/,#成都租房[超话]#,2020-03-23 15:10,2020/03/23 15:11:49,地铁,成都租房超话,0,0,0
IzWl8ANpd,1788903603,生姜面w,weibo.cn/1788903603/IzWl8ANpd,False,过个安检非要让我把肛塞翻出来大庭广众的给你看看 丢死人了 上海·上海虹桥国际机场  ,忘记。。摘。。？//@纵锦浪里:笑晕了哈哈哈哈哈哈哈哈哈 我上次也是 坐地铁忘记摘哈哈哈哈哈  ,YourJinji-M,无,2020-03-23 15:11,2020/03/23 15:12:23,地铁,iPhone,0,0,0
IzWl797s0,3423681204,白城市消防,weibo.cn/3423681204/IzWl797s0,True,#武汉地铁已做好恢复运营准备# 【这份地铁出行安全秘籍，请收好啦~】 地铁客流量大，人员集中，一旦发生事故，如何自救逃生至关重要。一起来看下地铁安全须知科普小视频 。 陕西消防的微博视频   ,/,/,无,2020-03-23 15:11,2020/03/23 15:12:23,地铁,HUAWEI P30,0,0,0
IzWl5D5gD,1783121745,喊不醒的耳朵,weibo.cn/1783121745/IzWl5D5gD,True,#武汉地铁已做好恢复运营准备# 继续坚持戴口罩/勤洗手/不摸眼口鼻/不聚会[加油]  ,/,/,无,2020-03-23 15:11,2020/03/23 15:12:23,地铁,iPhone X,0,0,0
IzWl5k5X5,2553472794,腾冲消防,weibo.cn/2553472794/IzWl5k5X5,False,#武汉地铁已做好恢复运营准备# 【安全乘坐地铁必知】在地铁安全中，消防安全是重中之重！出行必备，防患未然，万万不可忽视哦#消防知识# 秒拍视频  ,在地铁安全中，消防安全是重中之重！出行必备，防患未然，万万不可忽视。  ,云南消防,无,2020-03-23 15:11,2020/03/23 15:12:23,地铁,vivo X27 4800万三摄,0,0,0
IzWl3ztzh,2951607185,笑魂,weibo.cn/2951607185/IzWl3ztzh,True,#武汉地铁已做好恢复运营准备#据人民日报，23日上午，汉口火车站等地铁站内，保洁人员用喷雾器对车站站厅、站台等处进行无死角地消杀。针对乘客接触频次高的售票机、闸机、扶手、座椅、车门等处进行全面消杀。对于市民最关心的地铁何时恢复运营，武汉地铁运营公司相关负责人表示，网传信息均非官方发布，具体运营恢复时间目前仍未最终确定。http://t.cn/A6ze0u3D ,/,/,无,2020-03-23 15:11,2020/03/23 15:12:23,地铁,无,0,0,0
IzWl1dzQY,2808724844,大魔王SNKRS,weibo.cn/2808724844/IzWl1dzQY,True,好久没有坐地铁 西安·南稍门  显示地图 原图 ,/,/,无,2020-03-23 15:11,2020/03/23 15:12:23,地铁,无,0,0,1
IzWlohv89,2261564101,Luciferase_,weibo.cn/2261564101/IzWlohv89,False,日本人在推特上发了.......  原图 ,地铁老头手机  ,雨后蘑菇,无,2020-03-23 15:11,2020/03/23 15:12:54,地铁,iPhone客户端,0,0,0
IzWldjrUM,6580199555,利辛防邪,weibo.cn/6580199555/IzWldjrUM,False,【#武汉地铁已做好恢复运营准备#】23日上午，汉口火车站等地铁站内，保洁人员用喷雾器对车站站厅、站台等处进行无死角地消杀。针对乘客接触频次高的售票机、闸机、扶手、座椅、车门等处进行全面消杀。对于市民最关心的地铁何时恢复运营，武汉地铁运营公司相关负责人表示，网传信息均非官方发布，具体运营恢复时间目前仍未最终确定。（楚天都市报）http://t.cn/A6ze0u3D ,转发微博  ,安徽反邪教,无,2020-03-23 15:11,2020/03/23 15:12:54,地铁,360安全浏览器,0,0,0
IzWlzc63B,6557905263,时讯陕西,weibo.cn/6557905263/IzWlzc63B,True,#时讯陕西# 【#武汉地铁已做好恢复运营准备#】23日上午，汉口火车站等地铁站内，保洁人员用喷雾器对车站站厅、站台等处进行无死角地消杀。针对乘客接触频次高的售票机、闸机、扶手、座椅、车门等处进行全面消杀。对于市民最关心的地铁何时恢复运营，武汉地铁运营公司相关负责人表示，网传信息均非官方发布，具体运营恢复时间目前仍未最终确定。http://t.cn/A6ze0u3D ,/,/,无,2020-03-23 15:12,2020/03/23 15:13:27,地铁,荣耀7A 全屏 人脸识别,0,0,0
IzWlxFTVi,2472864085,ERan_,weibo.cn/2472864085/IzWlxFTVi,False,【#武汉地铁已做好恢复运营准备#】23日上午，汉口火车站等地铁站内，保洁人员用喷雾器对车站站厅、站台等处进行无死角地消杀。针对乘客接触频次高的售票机、闸机、扶手、座椅、车门等处进行全面消杀。对于市民最关心的地铁何时恢复运营，武汉地铁运营公司相关负责人表示，网传信息均非官方发布，具体运营恢复时间目前仍未最终确定。http://t.cn/A6ze0u3D ,  ,人民日报,无,2020-03-23 15:12,2020/03/23 15:13:27,地铁,iPhone客户端,0,0,0
IzWlvn9Sn,2612249974,广州地铁,weibo.cn/2612249974/IzWlvn9Sn,True,【遇见最美地铁站】评论里留下你最熟悉的一个地铁站，一样就互聊。（图：邓垚、林艺壕、罗明、张广宇）  [组图共9张] 原图 ,/,/,无,2020-03-23 15:12,2020/03/23 15:13:27,地铁,微博 weibo.com,0,0,0
IzWltBugY,1377046661,诗曼莉,weibo.cn/1377046661/IzWltBugY,True,今天早上斯德哥尔摩人们乘地铁上班的情景，没有人戴口罩，早就没有口罩卖了。一月份武汉爆发新冠状病毒的时候，在瑞典的中国人许多人参与募捐买口罩邮寄给武汉，我没有参与；到了元宵节斯德哥尔摩的口罩脱销断货了。。。  原图 ,/,/,无,2020-03-23 15:12,2020/03/23 15:13:27,地铁,iPhone客户端,0,0,0
IzWlthA0C,2055227775,辽阳市公安局,weibo.cn/2055227775/IzWlthA0C,True,【堵车都有幸福感！武汉街道出现百米长堵车现象 网友：胜利就在眼前】近日，在湖北武汉循礼门的解放大道地下通道，出现了百米长的堵车情况，同时，武汉地铁1号线列车驶入黄浦路站，21日，有网友发现，在武汉地铁站内的公告牌写着武汉地铁运营恢复阶段初步安排。网友称：胜利就在眼前，武汉离解封不远了。 http://t.cn/A6zdxrfA ,/,/,无,2020-03-23 15:12,2020/03/23 15:13:27,地铁,HUAWEI P10 Plus,0,0,0
IzWlso88L,2196899474,武汉三镇旅游圈,weibo.cn/2196899474/IzWlso88L,True,#武汉全面实施实名登记乘车# 【周知！未进行“身份认证”不允许乘车（船）】3月22日晚，武汉市新冠肺炎疫情防控指挥部运输保障与环境整治组发布了《关于在全市公共交通和出租汽车行业实施实名登记乘车的工作方案》，①常规公交按照“一车一码 、上下车扫码、一车一安全员”的模式进行安全管理。②地铁按照“一站一码、一车厢一码”的模式进行安全管理，安检前须扫描站内二维码获取健康状况和车站信息，向安检员出示后方可乘车；到站下车前扫描车厢内二维码上传同乘信息。③有轨电车、BRT参照地铁模式，进行安全管理。④轮渡按照“一渡口一码、一船一码”的模式进行安全管理。⑤出租车按照“一车一码”的模式进行安全管理。未进行身份认证的，不允许乘车。#武汉离解封不远了# （长江日报）http://t.cn/A6zDxMo8 [组图共2张] 原图 ,/,/,无,2020-03-23 15:12,2020/03/23 15:13:27,地铁,iPhone客户端,0,0,0
IzWlq20F3,2803026953,瓜王幸福,weibo.cn/2803026953/IzWlq20F3,True,《广州一女子境外返回确诊新冠肺炎，曾坐地铁、遛狗、去快餐店》“广州‘女毒王’境外返回确诊，坐遍14条地铁。”据了解，广州之前通报了一例新冠肺炎境外输入病例。http://t.cn/A6zDJidu  原图 ,/,/,无,2020-03-23 15:12,2020/03/23 15:13:27,地铁,瓜蒂～Android,0,0,0
IzWlq1Zs0,3264316451,長豐同學,weibo.cn/3264316451/IzWlq1Zs0,True,💥青浦新城loft公寓💥1️⃣青浦地铁🚇新城站地铁上盖2️⃣每户赠送大阳台3️⃣即买即租，租金5500起🏝面积：45㎡-54㎡🏝总价：160万起🏝在售：200套➕#房产曝光台##楼盘动态##房地产# 上海  显示地图 [组图共4张] 原图 ,/,/,#房地产#,2020-03-23 15:12,2020/03/23 15:13:27,地铁,HUAWEI nova 3i,0,0,0
